phone,price,brand
"HUAWEI HONOR 5X 5.5"" 16GB (GREY) ORI HUAWEI MSIA FREE Movie Merchandise T-Shirt (Random Size) & Original Back Case ",824.00,Huawei
OPPO Neo 7 16GB (Black) (Official Oppo Malaysia Warranty),598.00,OPPO
"OPPO F1 Plus 5.5"" 64GB (Gold) (Official OPPO Malaysia Warranty)","1,898.00",OPPO
"HUAWEI HONOR 5X 5.5"" 16GB (Gold) ORI HUAWEI MSIA FREE Movie Merchandise T-Shirt (Random Size) & Original Back Case ",825.00,Huawei
Lenovo A 6000 Black,479.00,Lenovo
"Asus ZenFone 3 ZE520KL 5.2""  4GB+64GB Dual SIM - Sapphire Black (ETA 8th August 2016)","1,499.00",ASUS
"OPPO F1 Plus 5.5"" 64GB (Rose Gold) (Offficial Oppo Malaysia Warranty)","1,898.00",OPPO
OPPO A37 16GB (Gold),798.00,OPPO
OPPO A37 16GB (Rose Gold),798.00,OPPO
Asus ZenFone 2 Laser 6.0 ZE600KL-6J028WW 2GB/16GB (Silver),899.00,ASUS
Asus Zenfone 2 Deluxe Special Edition ZE551ML-2J761WW 128GB (Carbon Fiber),"1,799.00",ASUS
Asus ZenFone 2 Laser 6.0 ZE600KL-6C026WW 2GB/16GB (Red),899.00,ASUS
"PHICOMM E653 5.0"" SMARTPHONE [FREE GIFT: Mocran Basebomb Headphone - Brown]",399.00,PHICOMM
"PHICOMM E653 5.0"" SMARTPHONE [FREE GIFT: Mocran Basebomb Headphone - Grey]",399.00,PHICOMM
Asus Zenfone GO 4.5” (ZB452KG) 8GB+1GB RAM 8MP ORI ASUS MY (Silver),299.00,ASUS
Asus ZenFone 2 Laser 6.0 ZE600KL-6G027WW 2GB/16GB (Gold),899.00,ASUS
Asus ZenFone 2 Laser ZE550KL-1C215WW 32GB (Red),699.00,ASUS
Asus Zenfone GO 4.5” (ZB452KG) 8GB+1GB RAM 8MP ORI ASUS MY (Gold),299.00,ASUS
"Asus ZenFone 3 ZE520KL 5.2"" 4GB+64GB Dual SIM - Sapphire Black","1,315.00",ASUS
Asus Zenfone 5 LTE A500KL Red,499.00,ASUS
Asus ZenFone 2 Laser ZE550KL-6G216WW 32GB (Gold),699.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6J039WW 8GB (Silver),329.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6G038WW 8GB (Gold),329.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-6K040WW 8GB (Silver Blue),329.00,ASUS
Samsung Galaxy A7(2016) White with 32GB Micro SD,"1,565.00",Samsung
Asus Zenfone 6 A601CG Black,559.00,ASUS
Asus Zenfone 5 LTE A500KL Black,499.00,ASUS
Asus Zenfone 5 LTE A500KL White,499.00,ASUS
DING DING HEAT 8 4G LTE 2GB+16GB (Black) [FREE GIFT : VR BOX],588.00,Ding Ding
Asus ZenFone 2 Laser ZE550KL-1A214WW 32GB (Black),699.00,ASUS
Asus ZenFone 2 Laser ZE550KL-1B211WW 32GB (White),699.00,ASUS
Asus ZenFone Go 4.5 ZB452KG-1A025WW 8GB (Black),299.00,ASUS
DING DING HEAT 8 4G LTE 2GB+16GB (White) [FREE GIFT : VR BOX],588.00,Ding Ding
Logitech MX Anywhere 2 Wireless Mobile Mouse (910-004373),278.00,Logitech
(Pre-Order) Samsung Galaxy Note 7 Silver Titanium 5.7' 4GB RAM / 64GB [ETA : END OF SEPTEMBER],"3,199.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 Gold Platinum 5.7' 4GB RAM / 64GB [ETA : END OF SEPTEMBER],"3,199.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 Black Onyx 5.7' 4GB RAM / 64GB [ETA : END OF SEPTEMBER],"3,199.00",Samsung
DING DING HEAT 8 4G LTE 2GB+16GB (Gold) [FREE GIFT : VR BOX],588.00,Ding Ding
DING DING HEAT 8 4G LTE 2GB+16GB (White) [FREE GIFT : VR BOX],588.00,Ding Ding
OnePlus 2 64GB - Black,"1,349.00",Oneplus
Samsung J3 Black,585.00,Samsung
Samsung J3 Gold,585.00,Samsung
Samsung J3 White,585.00,Samsung
Samsung Galaxy J1 Ace (2016) Black,370.00,Samsung
Samsung Galaxy J1 Ace (2016) Blue,370.00,Samsung
Samsung Galaxy J1 Ace (2016) White,370.00,Samsung
Asus Zenfone 2 Laser 5.5” ZE550KL 32GB 2GB RAM Ori Msia Set (Red),636.00,ASUS
Asus Zenfone 5 A501CG 16GB Purple,299.00,ASUS
Asus Zenfone 5 A501CG 16GB Gold,299.00,ASUS
Asus Zenfone 5 A501CG 16GB Black,299.00,ASUS
Asus Zenfone 5 A501CG 16GB White,299.00,ASUS
Asus Zenfone 2 FHD Plus ZE551ML 4GB | 32GB Black,899.00,ASUS
Asus Zenfone 6 A601CG Gold,559.00,ASUS
Asus Zenfone 6 A601CG White,559.00,ASUS
Asus Zenfone 6 A601CG Red,559.00,ASUS
Samsung Galaxy J2 (Gold),549.00,Samsung
Lenovo A1000 (White),205.00,Lenovo
Huawei Honor 4C U01 (Gold),539.00,Huawei
SAMSUNG GALAXY J1 MINI 8GB - GOLD,275.00,Samsung
SAMSUNG GALAXY J1 MINI 8GB- BLACK,275.00,Samsung
"Asus ZenFone 3 ZE520KL 5.2""  4GB/64GB Dual SIM - Sapphire Black [FREE GIFT: Asus Zenpower 9600mAh,Tempered Glass,Car Charger]","1,449.00",ASUS
[PRE-ORDER] Samsung Galaxy Note 7 Black [ETA : END OF SEPTEMBER],"3,199.00",Samsung
[PRE-ORDER] Samsung Galaxy Note 7 Silver [ETA : END OF SEPTEMBER],"3,199.00",Samsung
[PRE-ORDER] Samsung Galaxy Note 7 Blue [ETA : END OF SEPTEMBER],"3,199.00",Samsung
Samsung Note Edge Black,"1,399.00",Samsung
[PRE-ORDER] Samsung Galaxy Note 7 Gold [ETA : END OF SEPTEMBER],"3,199.00",Samsung
Samsung Galaxy A9 Pro (2016) (SM-A910FZ) 32GB LTE 5000mAh with Free 64GB Mirco SD Card -Black,"1,840.00",Samsung
"Asus ZenFone Go ZB551KL 5.5"" Blue",540.00,ASUS
SAMSUNG GALAXY J3 (2016) - 8GB GOLD,597.00,Samsung
SAMSUNG GALAXY J3 (2016) - 8GB WHITE,597.00,Samsung
Samsung Galaxy J2 Dual Sim Gold Original SME Warranty,545.00,Samsung
Asus Zenfone C 451CG Red,279.00,ASUS
Asus Zenfone C 451CG White,279.00,ASUS
Asus Zenfone C 451CG Black,279.00,ASUS
"Asus Zenfone GO 4.5"" (ZB452KD) 8GB/1GB RAM 5MP Ori Asus Malaysia (White)",289.00,ASUS
Asus Zenfone Go (Zb452Kg) | Phone - Silver (Quad Core 1.2Ghz / 1GB RAM / 8GB),309.00,ASUS
Asus Zenfone 2 Laser (Ze500Kl) | Phone - Purple (Quad Core 1.2Ghz / 2GB RAM / 16GB),579.00,ASUS
Asus Zenfone Go (Zb452Kg) | Phone - Yellow (Quad Core 1.2Ghz / 1GB RAM / 8GB),309.00,ASUS
Asus Zenfone 2 Laser (Ze500Kl) | Phone - Silver (Quad Core 1.2Ghz / 2GB RAM / 16GB),579.00,ASUS
Asus Zenfone 2 Laser (Ze500Kl) | Phone - White (Quad Core 1.2Ghz / 2GB RAM / 16GB),579.00,ASUS
SME Samsung S7 Edge Pink Gold [FREE GIFT : High Speed Samsung Wireless Charger+ High Quality Silicon Clear Case],"2,929.00",Samsung
Asus Zenfone 2 Laser (Ze500Kl) | Phone - Blue (Quad Core 1.2Ghz / 2GB RAM / 16GB),579.00,ASUS
Asus Zenfone Max (Zc550Kl) | Phone - White (Quad Core 1.2Ghz / 2GB RAM / 16GB),766.00,ASUS
SME Samsung S7 Edge Pink Gold [FREE GIFT : High Speed Samsung Wireless Charger],"2,899.00",Samsung
SME Samsung S7 Edge Pink Gold [FREE GIFT : High Quality Silicon Clear Case],"2,875.00",Samsung
SME Samsung Galaxy S7 G930F (Black Onyx),"2,530.00",Samsung
SME Samsung Galaxy S7 G930F (Gold Platinum),"2,530.00",Samsung
SME Samsung Galaxy S7 G930F (Silver Titanium),"2,530.00",Samsung
SME Samsung Galaxy S7 G930F (Black Onyx) [FREE GIFT : High Speed Wireless Charger],"2,590.00",Samsung
SME Samsung Galaxy S7 G930F (Gold Platinum) [FREE GIFT : High Speed Wireless Charger],"2,590.00",Samsung
SME Samsung Galaxy S7 G930F (Silver Titanium) [FREE GIFT : High Speed Wireless Charger],"2,590.00",Samsung
SME Samsung Galaxy S7 G930F (Black Onyx) [FREE GIFT : High Speed Wireless Charger + Tempered Glass + Silicone Casing],"2,599.00",Samsung
SME Samsung Galaxy S7 G930F (Gold Platinum) [FREE GIFT : High Speed Wireless Charger + Tempered Glass + Silicone Casing],"2,599.00",Samsung
SME Samsung Galaxy S7 G930F (Silver Titanium) [FREE GIFT : High Speed Wireless Charger + Tempered Glass + Silicone Casing],"2,599.00",Samsung
Asus ZenFone 3 (ZE520KL)‏ Shimmer Gold 5.2´ 4GB RAM / 64GB,"1,330.00",ASUS
Samsung Galaxy A7 2016 (White) [FREE GIFT : 32GB EVO Plus MicroSD],"1,599.00",Samsung
Lenovo A1000 - 4 inch Android Smartphone (4 inch / Quad Core / 1GB / 8GB) - Black,219.00,Lenovo
"Lenovo A2010 | Affordable, 4.5 inch, Fast, Social, Smartphone (4.5 inch / Quad Core / 1GB / 8GB)",264.00,Lenovo
Samsung J1 2016 (Black) FREE YES 30GB Prepaid SIM Card,405.00,Samsung
Samsung J1 2016 (Gold) FREE YES 30GB Prepaid SIM Card,405.00,Samsung
Samsung Galaxy A9 Pro (White) + FREE 64GB EVO+ microSD,"1,838.00",Samsung
Samsung Galaxy A9 Pro (Black) + FREE 64GB EVO+ microSD,"1,838.00",Samsung
Samsung Galaxy A9 Pro (Gold) + FREE 64GB EVO+ microSD,"1,838.00",Samsung
"Samsung Galaxy J1 Mini - 4"" / 750MB / 8GB  - (White)",268.00,Samsung
Samsung Galaxy A5(2016) White with 32GB Micro SD,"1,249.00",Samsung
Samsung Galaxy J2 Ori Samsung Msia (GOLD) Original SME Warranty,543.00,Samsung
"HUAWEI P9 ORIGINAL MALAYSIA SET PRESTIGE GOLD [FREE GIFT : TEMPERED GLASS + ORIGINAL HUAWEI CASING + POWERBANK 10,000 mAh]","1,799.00",Huawei
Lenovo A6010 Smartphone | Vibrant 5” Multimedia Companion - Red (Quad Core 1.2Ghz / 2GB RAM / 16GB),494.00,Lenovo
ASUS ZenFone Zoom ZX551ML 128GB (White),"1,099.00",ASUS
Logitech Wireless Keyboard + Mouse Combo MK240 - White (920-006499),80.80,Logitech
Logitech Wireless Mouse M280 - Black (910-004295),58.00,Logitech
Xiaomi Redmi Note 3 - 3GB RAM + 32GB Dark Grey (Malaysia Set),939.00,Xiaomi
Huawei Mate S CRR-UL00 Rose Gold,"2,490.00",Huawei
Asus Zenfone Selfie 32GB ZD551KL (Blue),849.00,ASUS
Original Malaysia XiaoMi RedMi Note 3 - Dark Grey (Free Remax FantasyLand VR),969.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Silver (Free Remax FantasyLand VR),969.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - White (Free Remax FantasyLand VR),969.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Dark Grey (Free High Grade Bluetooth),979.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Silver (Free High Grade Bluetooth),979.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - White (Free High Grade Bluetooth),979.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Dark Grey (Free Tempered Glass),929.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - Silver (Free Tempered Glass),929.00,Xiaomi
Original Malaysia XiaoMi RedMi Note 3 - White (Free Tempered Glass),929.00,Xiaomi
Asus Zenfone 2 Laser 5.5” ZE550KL 32GB 2GB RAM Ori Msia Set (Black),636.00,ASUS
Asus Zenfone 2 Laser 5.5” ZE550KL 32GB 2GB RAM Ori Msia Set (Red),636.00,ASUS
Lenovo Vibe C A2020 5.0” LTE [16GB ROM + 1GB RAM] Ori LENOVO Msia (White),369.00,Lenovo
ASUS ZENFONE 3 ULTRA 64GB/4GB (ZU680KL) - Titanium Gray,"2,599.00",ASUS
Xiaomi Redmi Note 3 - 3GB RAM + 32GB Gold (Malaysia Set),939.00,Xiaomi
Asus Zenfone Go 16GB ZB551KL Gold [OFFICIAL ASUS WARRANTY],569.00,ASUS
Asus Zenfone Go 16GB ZB551KL Grey [OFFICIAL ASUS WARRANTY],569.00,ASUS
Samsung Galaxy A9 Pro A910F Gold,"1,840.00",Samsung
Samsung Galaxy J3 8GB (2016) Black - Original SME Warranty,565.00,Samsung
Samsung Galaxy J3 8GB (2016) White - Original SME Warranty,565.00,Samsung
Original SME Samsung Galaxy J3 8GB (2016) Black FREE high quality Tempered Glass,571.00,Samsung
Original SME Samsung Galaxy J3 8GB (2016) White FREE high quality Tempered Glass,571.00,Samsung
Samsung Galaxy S7 Edge 32GB (Gold Platinum),"2,945.00",Samsung
Samsung Galaxy S7 Edge 32GB (Black Onyx),"2,945.00",Samsung
Apple iPhone 6s Plus 16Gb Silver,"2,799.00",Apple
Meizu MX4 16GB Silver White FREE Casing + Tempered Glass,499.00,Meizu
Meizu MX4 16GB Gold FREE Casing + Tempered Glass,599.00,Meizu
"Original SME Samsung Galaxy J3 8GB (2016) White, Freegift: Remax high Quality Bluetooth",628.00,Samsung
Original SME Samsung Galaxy J3 8GB (2016) White,589.00,Samsung
Original SME Samsung Galaxy J3 8GB (2016) White FREE high quality Tempered Glass,599.00,Samsung
"ASUS ZENFONE MAX ZC550KL 5.5"" LTE 5000MAH ORI ASUS (16GB) (BLACK)",648.00,ASUS
LENOVO A2020 - Vibe C White,350.00,Lenovo
Huawei Honor 7 L01 16GB/3GB Grey [FREE GIFT : SMART LATTICE ORI FLIP CASE+ X-MEN BACK CASE + T-SHIRT X-MEN + TEMPERED GLASS],"1,299.00",Huawei
Huawei Honor 7 L01 16GB/3GB Silver [FREE GIFT : SMART LATTICE ORI FLIP CASE+ X-MEN BACK CASE + T-SHIRT X-MEN + TEMPERED GLASS],"1,299.00",Huawei
Lenovo S1a40 Dark Blue,799.00,Lenovo
Xiaomi Redmi Note 3 - 3GB RAM + 32GB Gold (Malaysia Set) [BUNDLE : TPU BACK CASING + TEMPERED GLASS SCREEN PROTECTOR],939.00,Xiaomi
Xiaomi Redmi Note 3 - 3GB RAM + 32GB Dark Gray (Malaysia Set) [BUNDLE : TPU BACK CASING + TEMPERED GLASS SCREEN PROTECTOR],949.00,Xiaomi
Lenovo PHAB PB1-750M 16GB White,699.00,Lenovo
Lenovo PHAB Plus PB1-770M 32GB (Gold),999.00,Lenovo
Lenovo PHAB Plus PB1-770M 32GB (Grey),999.00,Lenovo
Samsung Galaxy A5 2016 SM-A510FD Pink Gold,"1,299.00",Samsung
Samsung Galaxy A5 2016 SM-A510FD Black,"1,299.00",Samsung
HTC Desire 820S (Gray),699.00,HTC
Samsung Galaxy S7 Edge SM-G935FD Silver Titanium,"2,699.00",Samsung
Samsung Galaxy S7 Edge SM-G935FD Black Onyx,"2,699.00",Samsung
Asus Zenfone 2 Deluxe Special Edition | Phone - Carbon Fiber (Quad Core 2.3Ghz / 4GB RAM / 8GB),"1,178.00",ASUS
"Lenovo Vibe P1M Smartphone | Splash-Proof, Quick Charging - White (Quad Core 1.0Ghz / 2GB RAM / 16GB)",503.00,Lenovo
"Lenovo A1000 | 4"" Android Smartphone - White (Quad Core 1.3Ghz / 1GB RAM / 8GB)",215.00,Lenovo
Lenovo Vibe Shot Z90 LTE 3GB/32GB (Red) + FREE SanDisk 16GB microSD,768.00,Lenovo
Lenovo Vibe Shot Z90 LTE 3GB/32GB (Grey) + FREE SanDisk 16GB microSD,768.00,Lenovo
HUAWEI MATE 8 - 32GB Moonlight Silver (FREE CASING),"1,599.00",Huawei
Asus Zenfone MAX - 16GB 5000mAh (White),640.00,ASUS
Asus Zenfone GO 5.5' ZB551KL LTE 16GB/2GB [Latest Model Ori Asus] (Gold),549.00,ASUS
"Asus ZenFone 3 ZE520KL 5.2"" 4GB+64GB Dual SIM - Sapphire Black [FREE GIFT : Asus Zenpower 9,600mAh *Random Colour]","1,379.00",ASUS
Microsoft Nokia Lumia 640 XL DS Black,529.00,Microsoft
Microsoft Nokia Lumia 640 XL DS Cyan,529.00,Microsoft
Samsung Galaxy J3 2016 - (Gold),568.00,Samsung
Samsung Galaxy J3 2016 - (Black),568.00,Samsung
Samsung Galaxy Note 5 (Titanium Silver) SAM-SM-N9208ZSUXME,"2,399.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 - Gold [BUNDLE : POKEMON MAGIX BALL 10000 mAh POWERBANK] [ETA : END OF SEPTEMBER],"3,199.00",Samsung
(Pre-Order) Samsung Galaxy Note 7 - Black Onyx [BUNDLE : POKEMON MAGIX BALL 10000 mAh POWERBANK] [ETA : END OF SEPTEMBER],"3,199.00",Samsung
Oneplus 3 64GB & 6GB Ram Original Brightstar (Soft Gold),"1,888.00",Oneplus
Oneplus 3 64GB & 6GB Ram Original Brightstar (Graphite),"1,888.00",Oneplus
Samsung Galaxy J3 (2016) (SM-J320GZ) 8GB - Black,585.00,Samsung
Samsung Galaxy J3 (2016) (SM-J320GZ) 8GB - White,585.00,Samsung
HTC Desire 628 DualSim (32GB ROM + 3GB RAM) Original HTC Malaysia (Sunset Blue),749.00,HTC
HTC Desire 628 DualSim (32GB ROM + 3GB RAM) Original HTC Malaysia (Cobalt White),749.00,HTC
Samsung Galaxy A3 2016 (Black) + FREE 32GB EVO+ microSD,"1,008.00",Samsung
HTC One A9 (32GB) (Gold),"1,999.00",HTC
HTC One A9 (32GB) (Grey),"1,999.00",HTC
Samsung Galaxy A5 2016 (Pink Gold) + FREE 32GB EVO Plus microSD,"1,288.00",Samsung
Samsung Galaxy A7 2016 (Black) + FREE 32GB EVO Plus microSD,"1,588.00",Samsung
Samsung Galaxy A3 2016 (Gold) + FREE 32GB EVO+ microSD,"1,008.00",Samsung
Samsung Galaxy A3 2016 (White),"1,008.00",Samsung
Samsung Galaxy A5 2016 (Gold) + FREE 32GB EVO Plus microSD,"1,288.00",Samsung
Huawei Honor 4X L-11 (Gold),649.00,Huawei
Huawei Honor 4X L-11 (White),619.00,Huawei
Huawei P8 Lite ALE-L21 (Black),699.00,Huawei
Huawei P8 Lite ALE-L21 (White),699.00,Huawei
Apple iPhone 6s 16GB (Silver),"2,799.00",Apple
Logitech G302 Daedalus Prime MOBA Gaming Mouse (910-004210),118.00,Logitech
Xiaomi Mi4 - 16GB White (MY SET) ** Free TPU Back Casing & Tempered Glass Screen Protector,639.00,Xiaomi
Samsung Galaxy A7 2016 (Pink Gold) [FREE GIFT : 32GB EVO Plus MicroSD],"1,599.00",Samsung
Samsung Galaxy A7 2016 (Black) [FREE GIFT : 32GB EVO Plus MicroSD],"1,599.00",Samsung
SAMSUNG GALAXY NOTE 5 32GB(WHITE PEARL) - Original SME Set,"2,599.00",Samsung
Samsung Galaxy A7 2016 (Gold) [FREE GIFT : 32GB EVO Plus MicroSD],"1,599.00",Samsung
"Huawei Y3 II / Y3 2 [8GB+1GB] 4.5"" 1 Year Warranty By Huawei Msia (Black)",339.00,Huawei
"Huawei Y3 II / Y3 2 [8GB+1GB] 4.5"" 1 Year Warranty By Huawei Msia (White)",339.00,Huawei
Huawei Y5 II CUN-L22 BLACK,499.00,Huawei
Huawei Y5 II CUN-L22 WHITE,499.00,Huawei
SAMSUNG GALAXY NOTE 5 32GB(Gold) - Original SME Set,"2,599.00",Samsung
SAMSUNG GALAXY NOTE 5 32GB(Silver) - Original SME Set,"2,599.00",Samsung
"Huawei P9 Lite 5.2"" FHD 16GB+3GB 13MP Gold Original Huawei Malaysia","1,099.00",Huawei
"Huawei P9 Lite 5.2"" FHD 16GB+3GB 13MP Black Original Huawei Malaysia","1,099.00",Huawei
"Huawei P9 Lite 5.2"" FHD 16GB+3GB 13MP White Original Huawei Malaysia","1,099.00",Huawei
Huawei P9 Plus 64GB (Gold) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Huawei P9 Plus 64GB (Grey) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Huawei P9 - 32GB 3GB RAM GOLD Original Huawei Malaysia,"2,099.00",Huawei
Huawei P9 - 32GB 3GB RAM SILVER Original Huawei Malaysia,"2,099.00",Huawei
Huawei P9 - 32GB 3GB RAM GREY Original Huawei Malaysia,"2,099.00",Huawei
Samsung Galaxy S7 Edge 5.5' 4GB/32GB (SM-N935F) - Silver Titanium,"3,029.00",Samsung
Samsung Galaxy S7 Edge 5.5' 4GB/32GB (SM-N935F) - Gold,"3,029.00",Samsung
Samsung Galaxy S7 Edge 5.5' 4GB/32GB (SM-N935F) - Black,"3,029.00",Samsung
Samsung A5 (2016) Black [FREE GIFT : Samsung Micro SD Card (MICROSDHC) Evo Plus 32GB],"1,379.00",Samsung
Samsung A5 (2016) White [FREE GIFT : Samsung Micro SD Card (MICROSDHC) Evo Plus 32GB],"1,379.00",Samsung
SAMSUNG GALAXY J1 MINI 8GB - WHITE Original SME Warranty,279.00,Samsung
Samsung A5 (2016) Pink Gold [FREE GIFT : Samsung Micro SD Card (MICROSDHC) Evo Plus 32GB],"1,379.00",Samsung
Samsung A5 (2016) Gold [FREE GIFT : Samsung Micro SD Card (MICROSDHC) Evo Plus 32GB],"1,379.00",Samsung
SAMSUNG GALAXY J1 MINI 8GB - GOLD Original SME Warranty,279.00,Samsung
SAMSUNG GALAXY J1 MINI 8GB - BLACK Original SME Warranty,279.00,Samsung
Homtom HT17 4G 8GB Phablet (DEEP BLUE) - Official Homtom Malaysia Warranty,398.00,HOMTOM
Homtom HT17 4G 8GB Phablet (GOLDEN) - Official Homtom Malaysia Warranty,398.00,HOMTOM
Homtom HT17 4G 8GB Phablet (DEEP BLUE) - Official Homtom Malaysia Warranty,398.00,HOMTOM
"Huawei Y3 II / Y3 2 [8GB+1GB] 4.5"" 1 Year Warranty By Huawei Msia (Black)",317.00,Huawei
"Huawei Y3 II / Y3 2 [8GB+1GB] 4.5"" 1 Year Warranty By Huawei Msia (White)",317.00,Huawei
"Lenovo S60 5.0"" 8GB ROM/2GB RAM (Yellow)",499.00,Lenovo
Asus Zenfone Go 8GB ZB452KG Golden -HIGH SPECS,319.00,ASUS
iNew U5 5 inch Android 5.1 64bit MTK6735 4G LTE 16GB ROM Dual SIM Mobile - GOLD,439.00,iNEW
Asus Zenfone Go 8GB ZB452KG Silver-HIGH SPECS,319.00,ASUS
Asus Zenfone Go 8GB ZB452KG Blue -HIGH SPECS,319.00,ASUS
Asus Zenfone Go 8GB ZB452KG Black,289.00,ASUS
HUAWEI HONOR BEE / HONOR Y5C 8GB + 1GB RAM WHITE (ORI MSIA SET),258.00,Huawei
HUAWEI Y3C / Y336 [Y336] 4GB +512MB Ram Dual-Sim (BLACK) ORI MSIA SET,188.00,Huawei
Microsoft Lumia 650 LTE Dual SIM (White) + FREE 32GB microSD card,898.00,Microsoft
iNew L3 5.0 inch MTK6735 Android 5.0 2GB 16GB Ultra-thin 4G Mobile Black,699.00,iNEW
iNew L4 5.5 Inch MTK6735 64bit Android 5.1 5000mAh 2GB RAM 4G Mobile - BLUE,699.00,iNEW
iNew L4 5.5 Inch MTK6735 64bit Android 5.1 5000mAh 2GB RAM 4G Mobile - WHITE,699.00,iNEW
[IMPORTED]LG V10 Dual Sim H961N (White),"2,899.00",LG
Nokia Lumia 735 (Gray),699.00,Microsoft
"ASUS ZENFONE 2 ZE551ML 5.5"" 32GB/4GB RAM ORI ASUS (RED)",949.00,ASUS
"HUAWEI HONOR 7 16GB DUAL SIM 5.2"" GREY (ORI HUAWEI MSIA)","1,222.00",Huawei
HUAWEI HONOR 7 ENHANCED 32GB GOLD (ORI HUAWEI MALAYSIA),"1,338.00",Huawei
HUAWEI HONOR BEE / HONOR Y5C 8GB + 1GB RAM BLACK (ORI MSIA SET),258.00,Huawei
"HUAWEI HONOR 7 16GB DUAL SIM 5.2"" SILVER (ORI HUAWEI MSIA)","1,222.00",Huawei
Microsoft Lumia 950 Dual-SIM (Black) + FREE Kingston 32GB MicroSD card,"2,638.00",Microsoft
Microsoft Lumia 950 Dual-SIM (White) + FREE Kingston 32GB MicroSD card,"2,938.00",Microsoft
Microsoft Lumia 950 XL Dual-SIM (Black) + FREE Kingston 32GB MicroSD card,"2,938.00",Microsoft
Microsoft Lumia 950 XL Dual-SIM (White) + FREE Kingston 32GB MicroSD card,"2,938.00",Microsoft
Nokia Lumia 735 (Orange),699.00,Microsoft
Nokia Lumia 735 (White),699.00,Microsoft
iPhone 6S Plus 64GB Rose Gold,"4,149.00",Apple
Huawei Mate S - 64GB (GOLD),"2,498.00",Huawei
Huawei Mate 8 3GB+32GB Dual SIM LTE (Official Huawei Warranty) - Moonlight Silver [FREE GIFT: 32GB MicroSD Card + Tempered Glass + Casing],"1,799.00",Huawei
Alcatel Flash Plus 2 - Gold,729.00,Alcatel
Alcatel Flash Plus 2 - Silver,729.00,Alcatel
DOOGEE X5 MAX PRO 16GB LTE (BLACK),459.00,Doogee
Samsung S7 Edge Black,"2,939.00",Samsung
XiaoMi Redmi 3s Gold 5' 3GB RAM + 32GB (1 Year XiaoMi Malaysia Warranty),665.00,Xiaomi
LG G5 32GB Gold,"2,299.00",LG
LG G5 32GB Gold [FREE GIFT: Antivirus Karpersky],"2,299.00",LG
Huawei Mate S - 64GB (ROSE GOLD),"2,548.00",Huawei
Huawei G8 - 16GB (SILVER),"1,399.00",Huawei
Huawei G8 - 16GB (GREY),"1,399.00",Huawei
DOOGEE X5 MAX PRO 16GB LTE (WHITE),459.00,Doogee
Alcatel Flash Plus 2 - Gold,729.00,Alcatel
Alcatel Flash Plus 2 - Silver,729.00,Alcatel
Xiaomi Redmi 3s Fingerprint 32GB/3GB (Gold),649.00,Xiaomi
Xiaomi Mi Max 32GB Gold [ OFFICIAL XIAOMI MALAYSIA],959.00,Xiaomi
Xiaomi Mi Max 32GB Silver [ OFFICIAL XIAOMI MALAYSIA],959.00,Xiaomi
Apple iPhone SE 64GB Rose Gold (MLXQ2MY/A),"2,099.00",Apple
Huawei P8 Dual SIM LTE 16GB (Black),"1,799.00",Huawei
Huawei Y6 - LTE (Black),569.00,Huawei
SAMSUNG GALAXY J7(6) BLACK,955.00,Samsung
SAMSUNG GALAXY J7(6) WHITE,955.00,Samsung
Apple iPhone SE 64GB Gold (MLXP2MY/A),"2,099.00",Apple
Apple iPhone SE 64GB Space Gray (MLM62MY/A),"2,099.00",Apple
Asus Zenfone Live G500TG 16GB Black/Blue,459.00,ASUS
Huawei Y6 - LTE (WHITE),569.00,Huawei
Huawei P8 Dual SIM LTE 16GB (Mystic Champagne),"1,799.00",Huawei
"PHICOMM E653 5.0"" SMARTPHONE",399.00,PHICOMM
SAMSUNG GALAXY J7(6) GOLD,955.00,Samsung
HUAWEI P9 BLACK,"1,929.00",Huawei
HUAWEI P9 GOLD,"1,929.00",Huawei
SAMSUNG GALAXY J5(6) BLACK,764.00,Samsung
Homtom HT17 4G 8GB Phablet (GOLDEN) - Official Homtom Malaysia Warranty,398.00,HOMTOM
Samsung Galaxy S7 Edge Silver Platinum,"2,599.00",Samsung
Xiaomi Redmi Note 3 32GB Grey [FREE GIFT: 64GB Memory Card & Tempered Glass],888.00,Xiaomi
Huawei Y336-U02 (Black),188.00,Huawei
Lenovo Vibe X2 White-LVIBEX2W,760.00,Lenovo
Lenovo A2010 Black (Local)-LA2010BLK,360.00,Lenovo
Lenovo S856 Silver (Local)-LS856SIL,499.00,Lenovo
SAMSUNG GALAXY J5(6) WHITE,764.00,Samsung
